id_cliente,id_producto,cantidad,monto,fecha
cliente_2043,producto_23,4,98.28,2023-06-16
cliente_2856,producto_37,10,402.7,2024-05-21
cliente_45,producto_30,7,103.52,2023-11-25
cliente_945,producto_17,3,209.1,2024-05-19
cliente_3365,producto_35,5,417.59,2024-05-23
cliente_2510,producto_39,4,224.35,2023-12-12
cliente_4450,producto_39,3,40.72,2023-08-27
cliente_4162,producto_25,8,314.76,2024-05-20
cliente_3191,producto_44,6,243.14,2024-03-27
cliente_1890,producto_31,9,713.68,2023-11-18
cliente_41,producto_30,9,329.75,2023-08-20
cliente_3745,producto_37,6,313.56,2023-06-29
cliente_3754,producto_39,10,918.21,2023-11-03
cliente_3233,producto_49,8,131.54,2024-03-11
cliente_4442,producto_7,6,133.62,2024-05-03
cliente_1012,producto_6,9,522.5,2024-03-13
cliente_4042,producto_41,5,185.23,2023-07-22
cliente_3260,producto_29,3,235.9,2023-11-03
cliente_2440,producto_31,8,584.31,2024-02-29
cliente_525,producto_44,6,573.83,2024-03-26
cliente_2097,producto_38,1,34.67,2023-10-05
cliente_3668,producto_35,9,717.6,2023-06-16
cliente_4777,producto_30,8,492.87,2023-08-23
cliente_4977,producto_15,1,66.43,2024-04-23
cliente_3921,producto_50,4,44.77,2023-12-27
cliente_2865,producto_35,5,148.62,2024-06-10
cliente_449,producto_39,8,709.87,2024-01-06
cliente_3568,producto_13,5,115.57,2024-05-15
cliente_2485,producto_40,7,112.5,2023-07-01
cliente_4181,producto_4,4,121.0,2024-05-12
cliente_1427,producto_23,6,579.51,2024-03-26
cliente_4805,producto_37,8,553.27,2023-08-07
cliente_3085,producto_38,3,219.17,2023-08-18
cliente_3143,producto_27,1,45.98,2024-03-31
cliente_4544,producto_46,3,91.99,2023-11-16
cliente_4496,producto_29,10,591.58,2023-12-23
cliente_767,producto_49,5,455.07,2024-06-06
cliente_4827,producto_32,3,257.75,2023-09-17
cliente_551,producto_31,10,783.18,2023-09-30
cliente_4735,producto_21,5,250.11,2023-09-18
cliente_1661,producto_43,7,680.59,2023-06-25
cliente_3929,producto_35,4,93.33,2024-02-14
cliente_1844,producto_25,5,64.39,2024-03-02
cliente_4593,producto_3,7,165.7,2024-05-30
cliente_2434,producto_27,8,747.41,2023-10-03
cliente_3522,producto_8,9,727.58,2024-05-12
cliente_4756,producto_19,3,196.84,2024-03-20
cliente_67,producto_17,10,972.63,2024-02-26
cliente_4914,producto_15,3,35.58,2024-02-19
cliente_618,producto_29,7,647.02,2024-03-09
cliente_1175,producto_32,8,130.65,2023-09-01
cliente_4842,producto_45,9,593.56,2023-09-08
cliente_165,producto_43,7,534.78,2024-01-16
cliente_3296,producto_1,5,201.05,2023-10-04
cliente_583,producto_45,9,713.36,2024-02-13
cliente_2611,producto_30,6,74.85,2024-03-05
cliente_493,producto_24,5,400.23,2024-02-18
cliente_3587,producto_39,1,48.6,2024-06-11
cliente_3391,producto_26,3,294.22,2023-12-11
cliente_1679,producto_11,9,121.73,2023-08-17
cliente_3972,producto_16,6,320.33,2024-04-04
cliente_1762,producto_36,3,268.76,2023-06-15
cliente_2934,producto_42,2,44.23,2024-01-01
cliente_1443,producto_41,7,620.29,2023-06-23
cliente_3591,producto_18,6,523.64,2023-12-26
cliente_883,producto_2,5,167.51,2024-05-25
cliente_2923,producto_14,4,323.89,2023-06-20
cliente_4462,producto_18,9,93.34,2023-07-24
cliente_4934,producto_45,4,242.02,2023-12-31
cliente_489,producto_29,5,491.66,2024-05-13
cliente_798,producto_24,6,539.47,2023-12-19
cliente_3242,producto_4,2,191.53,2024-02-28
cliente_2368,producto_15,1,65.0,2024-05-25
cliente_2175,producto_1,6,218.51,2023-10-03
cliente_322,producto_7,6,398.62,2023-08-31
cliente_769,producto_49,3,35.5,2024-02-10
cliente_43,producto_35,8,621.11,2023-08-09
cliente_1655,producto_21,1,32.62,2024-03-26
cliente_853,producto_10,3,165.25,2024-02-29
cliente_4119,producto_32,7,424.57,2024-01-09
cliente_113,producto_20,7,436.94,2024-02-14
cliente_4682,producto_32,4,344.41,2023-12-24
cliente_2821,producto_42,6,445.61,2024-01-14
cliente_4703,producto_4,10,384.0,2024-05-22
cliente_1337,producto_23,3,168.21,2024-01-26
cliente_2881,producto_11,2,46.25,2024-05-11
cliente_775,producto_29,9,785.89,2023-07-22
cliente_4797,producto_44,9,627.41,2023-09-10
cliente_4125,producto_3,6,160.67,2023-08-27
cliente_3957,producto_41,4,75.69,2023-11-19
cliente_2864,producto_20,6,571.51,2023-11-21
cliente_964,producto_35,8,701.65,2024-04-06
cliente_3064,producto_26,9,761.1,2023-12-10
cliente_4504,producto_43,2,157.89,2023-07-01
cliente_961,producto_33,10,682.97,2024-02-02
cliente_1168,producto_44,4,72.45,2023-10-06
cliente_2585,producto_2,2,22.15,2023-07-26
cliente_2041,producto_22,2,47.03,2024-04-04
cliente_3107,producto_42,7,443.37,2024-04-14
cliente_570,producto_31,9,494.62,2024-06-05
cliente_3215,producto_36,2,50.04,2023-08-23
cliente_456,producto_21,10,567.84,2023-10-03
cliente_2128,producto_20,7,600.08,2024-03-03
cliente_58,producto_16,8,539.7,2024-04-13
cliente_4298,producto_24,8,753.63,2023-08-05
cliente_258,producto_15,5,296.55,2023-11-30
cliente_3239,producto_32,1,39.6,2023-08-29
cliente_3970,producto_39,2,125.93,2023-12-28
cliente_2293,producto_45,4,295.28,2024-02-06
cliente_4965,producto_46,2,23.03,2023-09-23
cliente_3356,producto_34,6,301.67,2024-01-29
cliente_4865,producto_50,2,39.88,2024-04-20
cliente_2902,producto_17,1,48.8,2024-03-13
cliente_2764,producto_8,10,494.68,2024-02-17
cliente_296,producto_4,3,270.49,2024-03-17
cliente_2416,producto_33,6,154.92,2023-07-11
cliente_655,producto_13,6,563.13,2024-02-11
cliente_3765,producto_19,9,839.71,2023-07-06
cliente_4604,producto_8,4,234.36,2023-09-17
cliente_797,producto_37,7,523.25,2024-01-02
cliente_3457,producto_43,8,117.13,2024-01-06
cliente_2424,producto_5,3,83.35,2024-06-13
cliente_903,producto_28,8,680.99,2024-05-10
cliente_2856,producto_43,9,705.76,2024-05-27
cliente_755,producto_45,7,617.52,2024-02-29
cliente_2343,producto_2,1,41.61,2024-03-21
cliente_1782,producto_49,8,296.34,2024-02-12
cliente_334,producto_24,5,155.87,2024-06-10
cliente_2993,producto_23,4,86.6,2024-01-13
cliente_584,producto_24,1,60.42,2023-12-25
cliente_3331,producto_10,6,168.78,2023-09-04
cliente_2008,producto_6,9,353.43,2023-10-30
cliente_4543,producto_47,1,90.56,2023-08-29
cliente_4994,producto_28,2,171.75,2023-12-17
cliente_2295,producto_2,7,259.62,2024-02-20
cliente_1401,producto_49,6,152.75,2023-06-29
cliente_4711,producto_25,8,646.23,2024-04-28
cliente_84,producto_23,4,190.04,2024-06-14
cliente_660,producto_19,2,25.57,2023-11-13
cliente_2598,producto_36,7,223.66,2023-08-01
cliente_3182,producto_14,6,499.67,2023-10-28
cliente_2870,producto_9,1,74.96,2023-11-28
cliente_1912,producto_25,6,122.63,2023-12-28
cliente_4579,producto_32,1,34.63,2023-07-31
cliente_4625,producto_14,3,279.03,2024-01-18
cliente_3769,producto_3,8,581.55,2024-03-10
cliente_1988,producto_17,4,156.23,2024-02-09
cliente_1968,producto_31,10,724.73,2024-03-08
cliente_1979,producto_18,1,35.66,2024-04-30
cliente_1466,producto_12,2,32.69,2024-04-25
cliente_952,producto_49,1,38.15,2023-08-18
cliente_1206,producto_40,10,307.4,2023-12-11
cliente_2313,producto_31,6,513.54,2023-09-27
cliente_3784,producto_2,6,337.55,2024-04-22
cliente_3893,producto_35,10,520.25,2024-05-18
cliente_4170,producto_11,3,219.74,2023-10-16
cliente_1276,producto_8,1,83.96,2023-12-02
cliente_4168,producto_4,3,33.47,2023-11-13
cliente_1847,producto_10,7,135.96,2023-11-19
cliente_1426,producto_18,9,539.13,2024-03-03
cliente_1602,producto_27,5,324.19,2024-05-17
cliente_1989,producto_2,2,191.98,2024-02-20
cliente_2754,producto_9,10,274.84,2023-07-21
cliente_3696,producto_33,7,449.31,2024-04-25
cliente_1062,producto_10,3,67.59,2024-03-29
cliente_17,producto_34,8,704.49,2023-12-10
cliente_4907,producto_32,7,521.54,2024-02-01
cliente_2054,producto_37,7,158.66,2023-09-02
cliente_905,producto_39,1,82.64,2023-11-22
cliente_65,producto_6,1,89.1,2024-01-28
cliente_971,producto_39,10,701.27,2024-04-02
cliente_3290,producto_45,4,203.52,2023-08-02
cliente_604,producto_4,6,492.29,2023-09-20
cliente_2448,producto_27,10,578.66,2023-09-02
cliente_746,producto_9,1,19.64,2024-01-01
cliente_333,producto_20,10,790.86,2024-01-26
cliente_537,producto_28,5,398.74,2023-07-17
cliente_825,producto_7,4,290.63,2023-09-15
cliente_4947,producto_12,1,39.44,2023-08-10
cliente_3547,producto_13,2,137.87,2023-09-19
cliente_1855,producto_13,6,343.34,2023-11-17
cliente_3548,producto_16,4,320.41,2023-10-12
cliente_4277,producto_7,10,899.42,2023-06-29
cliente_3554,producto_16,8,428.12,2024-04-27
cliente_238,producto_1,4,159.08,2023-07-07
cliente_469,producto_40,10,407.33,2024-03-26
cliente_790,producto_28,10,424.59,2023-10-16
cliente_308,producto_31,9,709.43,2023-09-21
cliente_1988,producto_39,10,518.96,2024-01-25
cliente_222,producto_41,1,95.59,2024-05-03
cliente_2655,producto_27,1,66.29,2024-04-11
cliente_1562,producto_25,10,961.59,2023-12-27
cliente_1230,producto_6,2,155.16,2023-09-15
cliente_4900,producto_34,6,542.74,2024-04-10
cliente_1720,producto_41,1,55.44,2023-07-27
cliente_1208,producto_44,4,337.66,2024-04-04
cliente_1161,producto_25,6,326.48,2023-07-03
cliente_1484,producto_18,2,126.78,2023-12-18
cliente_3057,producto_36,9,672.22,2023-09-10
cliente_4037,producto_11,4,394.63,2024-02-16
cliente_428,producto_30,5,395.5,2024-06-02
cliente_1106,producto_16,8,331.71,2024-03-17
cliente_4088,producto_49,1,98.0,2023-08-24
cliente_2857,producto_42,4,235.77,2024-02-03
cliente_4840,producto_7,9,721.99,2023-06-22
cliente_4756,producto_1,9,492.89,2023-10-01
cliente_4371,producto_38,2,181.1,2024-04-29
cliente_1267,producto_10,3,40.58,2023-06-18
cliente_4529,producto_44,2,56.96,2023-07-02
cliente_4545,producto_34,9,326.4,2023-11-13
cliente_3319,producto_15,1,26.5,2024-04-26
cliente_2784,producto_7,2,113.58,2023-08-29
cliente_994,producto_38,5,156.68,2024-05-01
cliente_3418,producto_5,9,341.67,2023-08-25
cliente_3966,producto_39,8,84.93,2023-12-21
cliente_3255,producto_39,6,558.87,2024-04-30
cliente_4902,producto_40,7,232.57,2023-07-08
cliente_990,producto_20,1,50.38,2023-10-12
cliente_1091,producto_18,9,338.85,2023-12-04
cliente_4977,producto_48,7,160.5,2023-07-24
cliente_2750,producto_10,8,204.87,2023-08-30
cliente_1238,producto_35,3,126.71,2023-07-18
cliente_3595,producto_4,6,366.46,2024-05-05
cliente_3009,producto_22,8,488.79,2023-08-03
cliente_1878,producto_19,4,149.09,2024-05-22
cliente_4830,producto_1,4,170.65,2023-07-11
cliente_1036,producto_21,7,319.57,2023-10-16
cliente_1203,producto_44,4,73.5,2024-05-16
cliente_427,producto_36,7,443.64,2024-01-09
cliente_2056,producto_1,10,333.78,2024-02-14
cliente_1232,producto_4,8,268.9,2023-07-20
cliente_1476,producto_41,9,645.05,2023-11-23
cliente_1107,producto_46,9,730.12,2023-07-08
cliente_378,producto_30,2,93.85,2023-12-21
cliente_1436,producto_50,2,176.54,2024-04-22
cliente_3585,producto_22,5,347.66,2024-03-02
cliente_2306,producto_35,5,81.42,2024-04-07
cliente_1669,producto_1,5,176.7,2023-12-28
cliente_935,producto_33,5,62.37,2024-04-28
cliente_1157,producto_49,5,463.13,2024-05-13
cliente_3500,producto_46,4,48.22,2023-09-06
cliente_2573,producto_50,2,199.52,2023-07-05
cliente_484,producto_10,6,102.96,2023-09-08
cliente_1569,producto_5,9,438.38,2023-09-30
cliente_2740,producto_15,5,166.02,2023-08-22
cliente_3711,producto_26,3,149.22,2024-02-12
cliente_649,producto_27,8,581.51,2024-02-11
cliente_1315,producto_2,9,524.64,2023-11-09
cliente_2291,producto_26,9,717.38,2023-08-19
cliente_4096,producto_36,5,196.13,2023-08-21
cliente_2569,producto_45,6,108.13,2023-11-20
cliente_311,producto_11,5,154.61,2023-12-11
cliente_305,producto_44,1,13.67,2023-06-17
cliente_2425,producto_23,6,154.83,2024-06-05
cliente_2423,producto_14,6,205.5,2023-06-27
cliente_2713,producto_16,8,613.33,2024-03-10
cliente_4492,producto_29,5,77.04,2024-05-19
cliente_4808,producto_45,7,287.34,2023-09-01
cliente_823,producto_36,6,489.41,2024-04-16
cliente_4411,producto_13,10,373.06,2023-08-18
cliente_1462,producto_24,10,634.23,2023-07-03
cliente_2367,producto_2,5,393.39,2023-12-22
cliente_3086,producto_50,2,124.58,2024-03-19
cliente_1920,producto_36,6,356.81,2024-02-10
cliente_2424,producto_43,6,472.23,2024-05-26
cliente_765,producto_24,8,452.9,2023-11-20
cliente_2379,producto_45,5,348.03,2023-09-15
cliente_2320,producto_41,1,50.11,2024-01-15
cliente_3587,producto_50,1,74.34,2024-05-23
cliente_4067,producto_44,1,32.92,2023-09-20
cliente_890,producto_8,1,12.68,2023-10-19
cliente_3546,producto_18,1,95.14,2024-01-12
cliente_4226,producto_4,10,986.05,2023-07-07
cliente_595,producto_26,1,94.28,2024-03-24
cliente_3967,producto_6,3,243.76,2023-10-27
cliente_1294,producto_26,10,978.46,2024-03-02
cliente_1560,producto_13,7,631.71,2024-03-28
cliente_1935,producto_40,9,109.25,2023-11-10
cliente_3322,producto_12,7,680.28,2023-10-04
cliente_171,producto_28,7,360.43,2023-08-14
cliente_4163,producto_42,1,19.13,2023-10-20
cliente_1737,producto_18,7,301.93,2024-01-14
cliente_3733,producto_10,2,171.11,2024-02-06
cliente_395,producto_35,3,166.7,2023-07-31
cliente_1156,producto_27,3,99.59,2023-09-27
cliente_3570,producto_37,2,26.18,2023-10-15
cliente_3047,producto_20,2,142.19,2023-09-15
cliente_564,producto_30,2,198.66,2023-08-16
cliente_342,producto_19,10,932.66,2023-12-21
cliente_233,producto_23,3,105.07,2023-10-08
cliente_2433,producto_44,4,352.7,2023-12-27
cliente_296,producto_12,1,71.2,2023-09-26
cliente_2046,producto_2,8,424.11,2023-07-29
cliente_3537,producto_11,1,83.17,2023-08-09
cliente_1024,producto_24,10,446.4,2024-02-29
cliente_3604,producto_43,9,862.94,2023-12-16
cliente_4585,producto_26,6,578.92,2024-03-23
cliente_2744,producto_13,7,481.32,2023-10-22
cliente_4745,producto_43,5,426.22,2023-08-08
cliente_4241,producto_30,10,846.86,2024-01-10
cliente_1703,producto_9,6,86.71,2024-02-21
cliente_4294,producto_13,6,354.2,2023-07-17
cliente_802,producto_6,2,184.07,2023-10-02
cliente_3087,producto_40,5,85.39,2024-06-13
cliente_3625,producto_5,8,200.87,2023-08-08
cliente_222,producto_50,6,212.93,2023-08-02
cliente_2857,producto_45,5,285.65,2023-08-02
cliente_628,producto_36,9,363.43,2024-03-26
cliente_454,producto_40,1,13.03,2023-12-21
cliente_2394,producto_13,5,297.79,2024-05-18
cliente_3298,producto_7,3,34.22,2023-07-27
cliente_3434,producto_45,8,640.13,2023-06-18
cliente_3982,producto_32,1,51.78,2024-05-29
cliente_3556,producto_43,2,45.61,2023-12-06
cliente_3028,producto_48,1,97.31,2023-07-20
cliente_1151,producto_23,1,91.97,2024-01-10
cliente_4442,producto_11,4,361.06,2024-05-19
cliente_1365,producto_40,6,306.66,2024-02-01
cliente_1530,producto_20,9,854.79,2023-06-21
cliente_101,producto_12,4,317.02,2024-03-16
cliente_1102,producto_5,8,698.55,2023-09-14
cliente_2241,producto_29,10,251.24,2023-07-19
cliente_4654,producto_10,7,155.88,2024-04-01
cliente_2130,producto_27,10,562.73,2023-12-20
cliente_4528,producto_46,3,131.24,2024-03-22
cliente_4812,producto_29,4,378.41,2024-05-23
cliente_4155,producto_47,8,637.21,2023-09-24
cliente_3468,producto_28,7,683.69,2024-01-27
cliente_713,producto_16,8,533.37,2024-03-29
cliente_1773,producto_38,5,203.65,2023-10-22
cliente_1078,producto_43,9,273.68,2024-04-05
cliente_3465,producto_35,2,34.48,2024-01-31
cliente_1155,producto_16,10,307.47,2023-11-16
cliente_2880,producto_38,9,498.61,2023-12-22
cliente_4430,producto_37,9,454.45,2023-07-21
cliente_4965,producto_21,2,69.76,2023-11-17
cliente_46,producto_37,1,16.89,2024-05-28
cliente_3364,producto_39,9,895.12,2023-11-23
cliente_1094,producto_13,3,177.65,2023-07-25
cliente_1114,producto_38,2,196.07,2024-02-24
cliente_2454,producto_1,8,673.47,2024-01-02
cliente_2758,producto_50,3,186.6,2023-07-24
cliente_4574,producto_19,3,187.63,2024-01-21
cliente_1618,producto_6,9,379.85,2023-10-06
cliente_4645,producto_49,1,23.98,2024-02-25
cliente_1186,producto_23,5,498.41,2023-11-15
cliente_3683,producto_14,5,263.76,2024-06-02
cliente_1064,producto_48,6,198.1,2023-09-11
cliente_3309,producto_34,7,338.71,2024-04-19
cliente_4131,producto_22,8,706.57,2024-05-31
cliente_3755,producto_39,3,289.96,2024-01-03
cliente_3628,producto_20,8,578.83,2023-10-30
cliente_3272,producto_34,6,281.52,2024-05-18
cliente_3410,producto_39,9,217.89,2023-07-04
cliente_2326,producto_33,2,148.74,2024-06-05
cliente_4268,producto_10,4,61.35,2023-08-23
cliente_4775,producto_17,4,114.72,2024-01-29
cliente_4945,producto_20,7,676.6,2023-09-26
cliente_2904,producto_46,9,171.51,2024-01-16
cliente_312,producto_48,4,44.29,2024-05-27
cliente_3932,producto_28,9,547.71,2024-05-14
cliente_4085,producto_6,5,274.46,2024-04-22
cliente_3036,producto_48,4,128.74,2023-10-11
cliente_3856,producto_40,9,687.23,2023-06-28
cliente_4269,producto_23,10,175.12,2024-02-18
cliente_4050,producto_41,8,544.35,2023-12-30
cliente_3025,producto_50,10,909.3,2023-07-15
cliente_2276,producto_21,10,179.37,2024-04-27
cliente_4432,producto_12,1,96.19,2023-08-24
cliente_1367,producto_29,2,104.85,2024-01-22
cliente_497,producto_47,4,376.6,2023-08-24
cliente_841,producto_36,6,476.98,2023-10-11
cliente_3887,producto_31,10,935.16,2023-08-02
cliente_4638,producto_23,5,233.84,2023-11-13
cliente_3617,producto_21,5,361.0,2024-05-13
cliente_3008,producto_36,8,463.48,2023-10-31
cliente_3450,producto_44,1,39.24,2023-11-15
cliente_3950,producto_37,5,131.68,2023-10-18
cliente_2301,producto_49,9,407.36,2024-05-23
cliente_2154,producto_9,1,88.09,2023-07-23
cliente_1068,producto_18,4,143.37,2024-05-24
cliente_526,producto_43,3,145.82,2024-02-15
cliente_1561,producto_5,7,648.97,2024-01-31
cliente_3620,producto_14,5,322.85,2023-12-02
cliente_2991,producto_15,3,194.76,2023-07-02
cliente_1471,producto_3,6,323.4,2023-08-12
cliente_2324,producto_22,4,370.55,2024-03-09
cliente_124,producto_32,3,53.85,2024-02-20
cliente_670,producto_7,7,265.9,2024-01-19
cliente_309,producto_25,2,163.02,2023-11-05
cliente_4368,producto_42,2,43.81,2023-10-25
cliente_716,producto_4,5,93.86,2024-02-10
cliente_3151,producto_31,10,879.16,2024-05-28
cliente_3958,producto_22,4,337.37,2024-04-17
cliente_2334,producto_25,1,36.87,2024-01-05
cliente_1752,producto_50,9,363.67,2023-12-22
cliente_142,producto_11,8,244.32,2023-11-12
cliente_4689,producto_46,1,80.65,2023-10-14
cliente_1053,producto_46,7,369.69,2023-08-04
cliente_2214,producto_17,1,37.11,2024-04-25
cliente_610,producto_38,6,574.15,2023-06-18
cliente_894,producto_29,9,885.6,2024-01-12
cliente_2232,producto_25,4,136.5,2023-08-13
cliente_4018,producto_49,3,231.75,2023-10-24
cliente_152,producto_32,1,24.32,2024-01-13
cliente_4293,producto_20,3,76.73,2024-04-04
cliente_3204,producto_39,1,90.8,2024-02-29
cliente_622,producto_10,3,217.5,2024-03-02
cliente_2982,producto_15,1,84.72,2023-08-06
cliente_1259,producto_50,5,347.19,2024-01-03
cliente_208,producto_9,2,156.0,2023-07-23
cliente_2241,producto_24,3,91.41,2024-05-30
cliente_1751,producto_9,4,138.55,2024-02-26
cliente_4484,producto_1,3,163.74,2024-02-02
cliente_4917,producto_14,6,509.41,2024-03-11
cliente_1021,producto_30,10,202.73,2023-07-06
cliente_545,producto_8,1,48.43,2023-07-02
cliente_70,producto_13,10,249.16,2024-04-04
cliente_2230,producto_26,9,144.76,2024-06-09
cliente_3025,producto_27,2,156.77,2024-03-16
cliente_1138,producto_20,10,538.88,2023-06-27
cliente_1274,producto_45,1,88.73,2024-05-23
cliente_4668,producto_29,2,126.39,2024-01-05
cliente_3147,producto_3,4,124.79,2023-10-25
cliente_2303,producto_42,3,81.96,2024-01-29
cliente_1679,producto_44,1,75.04,2023-11-26
cliente_3663,producto_29,2,20.27,2023-08-11
cliente_3007,producto_44,1,48.36,2023-10-24
cliente_3271,producto_45,9,613.15,2023-09-06
